name,id,popularity,duration_ms,album,album_id,artist,artist_id,speechiness,valence,mode,liveness,key,danceability,loudness,acousticness,instrumentalness,energy,tempo
Radioactive,62yJjFtgkhUrXktIoSjgP2,79,186813,Night Visions,6nxDQi0FeEwccEPJeNySoS,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,0.0634,0.195,1,0.671,9,0.457,-3.699,0.114,0.000101,0.793,136.382
I Kissed A Girl,5gD1OfCiygqxjjOxiaEKUe,46,180946,I Kissed A Girl,6puf6DIqPoNJGxpr3oCR5s,Katy Perry,6jJ0s89eD6GaHleKKya26X,0.0932,0.757,0,0.0714,9,0.681,-3.23,0.00218,0.0,0.753,129.976
Roar,6F5c58TMEs1byxUstkzVeM,79,223546,PRISM (Deluxe),5MQBzs5YlZlE28mD9yUItn,Katy Perry,6jJ0s89eD6GaHleKKya26X,0.0418,0.455,0,0.354,7,0.554,-4.821,0.00487,6.6e-06,0.772,179.984
"How Far I'll Go - From ""Moana""",5EbX5xL3O2xT8FxCpYzgUO,72,175517,"How Far I'll Go (From ""Moana"")",2ho9l951XwxpBFEEjubOUx,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,0.354,0.147,1,0.0673,9,0.315,-9.671,0.173,0.000242,0.563,179.484
Titanium (feat. Sia),0TDLuuLlV54CkRRUOahJb4,80,245040,Nothing but the Beat (Ultimate Edition),4bTjdxhRRUiWfwj200f9Kl,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,0.103,0.265,0,0.15,0,0.602,-3.657,0.0682,0.12,0.796,126.06
I Kissed A Girl,1pXrR5Y9OgcIV2JEAl2lCB,68,179640,One Of The Boys,7rSjuY09uCzvMY4TlFsBD8,Katy Perry,6jJ0s89eD6GaHleKKya26X,0.0677,0.696,1,0.132,5,0.699,-3.173,0.00223,0.0,0.76,129.996
Hallelujah,550rQQCGkrTzvp4SfpOPzx,69,268960,A Pentatonix Christmas,3oXvzShPN8iY2P1UYl3WVJ,Pentatonix,26AHtbjWKiwYzsoGoUZq53,0.0361,0.367,1,0.338,10,0.321,-7.385,0.454,0.0,0.377,119.483
Chandelier,4VrWlk8IQxevMvERoX08iC,80,216120,1000 Forms Of Fear,3xFSl9lIRaYXIYkIn3OIl9,Sia,5WUlDfRSoLAfcVSX1WnrxN,0.0499,0.572,1,0.0685,1,0.399,-2.88,0.0197,6.07e-05,0.787,117.089
Counting Stars,2tpWsVSb9UEmDRxAl1zhX1,81,257266,Native,20lOt6G8MHv8ZO7ViOmiP7,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,0.0382,0.477,0,0.118,1,0.664,-4.972,0.0654,0.0,0.705,122.016
Rude,6RtPijgfPKROxEzTHNRiDp,79,224840,Don't Kill the Magic,0RZ4Ct4vegYBmL9g88TBNi,MAGIC!,0DxeaLnv6SyYk2DOqkLO8c,0.0389,0.931,1,0.305,1,0.774,-4.995,0.0423,0.0,0.756,144.032
Wake Me Up,4h8VwCb1MTGoLKueQ1WgbD,84,247426,True,1s9tU91VJt4sU5owi29GD3,Avicii,1vCWHaC5f2uS3yhpwWbIA6,0.0524,0.588,1,0.171,2,0.518,-5.659,0.00346,0.00187,0.784,124.102
4 AM,1nX9KhK3Fff27SnrIor2Yb,72,255560,Pretty Girls Like Trap Music,5vvvo79z68vWj9yimoygfS,2 Chainz,17lzZA2AlOHwCwFALHttmp,0.425,0.227,1,0.155,1,0.796,-7.21,0.118,0.0,0.5,75.012
SKELETONS,6NMtzpDQBTOfJwMzgMX0zl,75,145588,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0.0367,0.252,0,0.375,0,0.46,-5.948,0.00146,0.0,0.686,148.054
goosebumps,6gBFPUFcJLzWGx4lenP6h2,88,243836,Birds In The Trap Sing McKnight,42WVQWuf1teDysXiOupIZt,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0.0484,0.43,1,0.149,7,0.841,-3.37,0.0847,0.0,0.728,130.049
WHO? WHAT!,4KYS9GK68yeuUJ8vJfPxrq,74,176720,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0.0566,0.681,0,0.0731,10,0.834,-5.603,0.0462,0.0,0.731,140.001
STARGAZING,7wBJfHzpfI3032CSD7CE2m,84,270714,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0.044,0.0564,1,0.189,8,0.487,-3.69,0.00947,4.05e-06,0.789,150.007
CAN'T SAY,27a1mYSG5tYg7dmEjWBcmL,82,198408,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0.0547,0.713,0,0.118,10,0.702,-5.366,0.201,0.0,0.708,147.98
SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,90,312820,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0.222,0.446,1,0.124,8,0.834,-3.714,0.00513,0.0,0.73,155.008
NO BYSTANDERS,6OaVWaGfhXn70ZJfdVcabn,79,218283,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0.0712,0.426,1,0.411,1,0.731,-3.225,0.0204,0.0,0.811,147.045
through the late night,1Ci4wASMY4xtKVMeHA6Sd5,74,286235,Birds In The Trap Sing McKnight,42WVQWuf1teDysXiOupIZt,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0.0359,0.242,0,0.119,5,0.744,-1.218,0.36,0.0,0.589,127.051
BUTTERFLY EFFECT,2cYqizR4lgvp4Qu6IQ3qGN,86,190557,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0.05,0.193,1,0.114,11,0.763,-5.85,0.0531,0.0,0.628,140.958
wonderful,1cZlBZwnwGPtYeRIeQcoFh,73,216945,Birds In The Trap Sing McKnight,42WVQWuf1teDysXiOupIZt,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0.0786,0.612,0,0.0571,1,0.769,-5.591,0.0737,0.0,0.569,146.062
Frozen,2KWABfCBUj2I78i7b8t9wJ,53,139709,Frozen,087ev0bcmHaFmFPLCRVDqG,MC Igu,5K854sjdzabwOy9KltU3Po,0.0939,0.266,1,0.145,2,0.765,-10.162,0.029,0.000163,0.59,85.007
Anos Luz,0g5Bqcm6EcbcUXkiCnHxzk,2,264080,Anos Luz,3ejTvOqG9H9wjG6i2O232B,Matuê,5nP8x4uEFjAAmDzwOEc9b8,0.167,0.297,0,0.111,6,0.623,-10.654,0.425,0.0,0.484,109.748
Quem Manda É a 30,18KpzkzNNX4myaqT0ROcVY,66,257020,Quem Manda É a 30,5kF2rjxzgm4sEH4cN1wM1l,Matuê,5nP8x4uEFjAAmDzwOEc9b8,0.189,0.422,0,0.0975,0,0.762,-10.487,0.284,0.0,0.537,119.957
A Morte do Autotune,4MF0VMffyxHsy3GZwwUnAs,71,216710,A Morte do Autotune,3wtW4Pv6ED7nUpQL5GY5Vx,Matuê,5nP8x4uEFjAAmDzwOEc9b8,0.262,0.35,0,0.266,11,0.615,-9.255,0.363,0.0,0.529,151.786
De Peça em Peça,7r4GcILxwSpjADa4KFbob3,19,238854,De Peça em Peça,4xbmQvk0QOOjbfJ1QU7oPa,Matuê,5nP8x4uEFjAAmDzwOEc9b8,0.104,0.644,0,0.176,5,0.789,-8.865,0.25,0.0,0.548,131.987
Highway,7h597jpgL7frC2RTTvMld3,41,132075,Highway,6Znq49hWxSSa9BkmY0wgsD,Mateca,6PCKJU7fu36U4fRl7354wU,0.0551,0.0994,1,0.483,0,0.604,-6.634,0.0926,0.0,0.575,145.862
Nav,4Zq5YPxtUcKTkXzVsSmAjl,68,162010,Nav,0pq0xlcKwmYXllX05JACt8,Jovem Dex,0OLpdla9YvZOtlPnQkXScl,0.0901,0.299,0,0.291,4,0.725,-6.421,0.441,0.0,0.68,119.961
Jatin,4Ai658iVscRYsHuvXWlBli,52,207329,Jatin,5Iqc4fqhKvFj57e8HF0hj6,Mateca,6PCKJU7fu36U4fRl7354wU,0.0504,0.327,0,0.28,11,0.755,-9.105,0.117,0.0,0.565,139.941
Te Ensino a Voar,63NMycr04IDpT6knfq0Kd9,58,234266,Te Ensino a Voar,4rG7O3PFgBGnfV55bMcrdG,Mateca,6PCKJU7fu36U4fRl7354wU,0.0537,0.098,1,0.0846,1,0.711,-7.183,0.0147,0.00414,0.733,147.927
Preto Rico,5ttl4eMRPuixvadA3JRNHD,63,147692,Preto Rico,4gUlJSLd1050E54VIUfZSY,Dfideliz,0oNOkdVXXFaWC9tPb7Ol10,0.0938,0.212,1,0.115,0,0.905,-14.539,0.414,0.00522,0.387,116.988
Lifestyle Fake,553q2Rc1i05qB5wZzmtHW9,57,209594,"Calzone Tapes, Vol. 2",1eBUfeWFVsyiApi5rdqyPR,Recayd Mob,1QBWA6tuiZ0JuDluPqbe71,0.0493,0.0902,1,0.14,1,0.784,-12.412,0.168,0.0,0.382,134.024
Rock N' Roll,0kTCZWErCBvYrM9CNjQaRT,59,173450,Rock N' Roll,6FnmR3gZss0FsPqPMcN9uV,Dfideliz,0oNOkdVXXFaWC9tPb7Ol10,0.0635,0.382,1,0.112,1,0.866,-11.239,0.261,0.00783,0.422,132.031
Plaqtudum,6TLHo63Z3wqHkW6adVeEwZ,69,175440,Plaqtudum,7wELyO14kBKEMrimHEOxuW,Recayd Mob,1QBWA6tuiZ0JuDluPqbe71,0.0681,0.0683,1,0.118,1,0.89,-6.367,0.271,1.06e-05,0.74,122.023
Flexin,2QZqnUyEDYENcfkTPao8I5,60,168011,Flexin,7jxkLIUllmYEoYpYSYnwG3,Jovem Dex,0OLpdla9YvZOtlPnQkXScl,0.114,0.578,1,0.0913,0,0.767,-7.28,0.0909,0.0,0.756,160.027
Terapia,3u0p63THVPuswBPYERh1tZ,62,266757,Ouro Latino,4Ki18MIrwg9XQIaQ7Ghxlu,Cacife Clandestino,2RKcy8YT2w2QYn0D7TjiIi,0.0623,0.546,0,0.0981,7,0.823,-6.893,0.25,0.0,0.53,130.078
Money,1PuQBTDZ6WntifoXDrUXRg,66,139050,Money,0kyF3h3e7qehQbJEDLuhHq,Jovem Dex,0OLpdla9YvZOtlPnQkXScl,0.0328,0.528,0,0.0787,7,0.796,-6.28,0.0233,1.79e-06,0.805,103.995
Akatsuki de Vila,39B5DG3OcKOPb6yC3HSUiS,52,199000,Músicas para Drift,5cBI888wdPPP7SjGuWYtIA,Yung Buda,34JhhuxlkDFSA5ek4AuZOp,0.452,0.217,0,0.0551,0,0.531,-7.039,0.0209,0.0,0.746,104.996
Japão,1n1qcZLkN7GjXNkrgVTgYe,61,172764,Japão,18bm5oR4RicuOlkrUkHKqx,MC Igu,5K854sjdzabwOy9KltU3Po,0.106,0.444,0,0.108,8,0.9,-14.456,0.253,0.0,0.31,129.935
Rico,3Nng6ZOWoXlvxUP7j7ldcP,35,178808,Rico,2oIch7qqnB0N0bQcAaXgPC,MC Igu,5K854sjdzabwOy9KltU3Po,0.056,0.374,0,0.0968,1,0.739,-10.759,0.259,7.45e-06,0.565,130.026
Tiffany,3TNGwMkmwfpOJnHIelrAbb,37,189910,Aff,7xd7bthipLBgAfUQ6vgmUB,MC Igu,5K854sjdzabwOy9KltU3Po,0.0758,0.117,0,0.115,10,0.677,-9.04,0.48,2.85e-05,0.592,161.967
Nicole Bahls,4RJyGUzds4e11hAFJmavOY,62,236414,Nicole Bahls,5t5xqHw9wJD6yxzcv4UI6W,MC Igu,5K854sjdzabwOy9KltU3Po,0.318,0.712,1,0.283,1,0.85,-6.846,0.113,0.0,0.718,130.053
Maju,09uBnoyjpbSbAAuyQpbdlt,47,186253,Maju,00EkEcIbNKU9qtutNjTv8v,MC Igu,5K854sjdzabwOy9KltU3Po,0.0657,0.334,1,0.121,1,0.722,-10.443,0.244,0.0,0.424,160.016
Ric Flair Drip (& Metro Boomin),7sO5G9EABYOXQKNPNiE9NR,84,172800,Without Warning,0MV1yCXcNNQBfwApqAVkH0,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,0.206,0.333,1,0.114,9,0.88,-8.28,0.149,5.07e-05,0.428,100.007
Quer mais?,6zdrUt0j8guhZfcSF6X2Sb,66,175061,Quer mais?,0JjRdXHIJ59PRKyYbckwOv,POCAH,11iQCRz636WFdHj42qxAF6,0.0806,0.344,0,0.0533,0,0.826,-4.605,0.193,8.6e-05,0.791,150.026
Finalidade Era Ficar em Casa,2Y73798F4zbbbvKT02fbtE,61,185652,Finalidade Era Ficar em Casa,2Fm7ad2tXYu5LHKePgBLcP,MC Kevin o Chris,2UMj7NCbuqy1yUZmiSYGjJ,0.198,0.703,1,0.0846,6,0.81,-3.949,0.571,0.212,0.978,149.888
Parado no Bailão,3Hb9kUdm4yf839Fle4RIdT,73,171692,Parado no Bailão,4OZ9djo9HM9hIQtjY2NBLa,MC L da Vinte,0lHB0Qc4pmD5RkTLlHeESo,0.149,0.478,1,0.0775,11,0.828,-1.624,0.381,0.0,0.599,86.533
Sapequinha,7LPR6AdkOQR9WpEixCGNCk,69,134106,Sapequinha,0flHUcoTFiyujvz0JpfBja,Lexa,0jTDeBJQr3unrK29LklnAv,0.286,0.906,0,0.0632,11,0.677,-3.539,0.211,0.0,0.984,150.086
Kikadinha,5TUYLsiIi3tuvR2fCJjZUy,63,146086,Kikadinha,2AVx2BladAr16bQMbP0Qbm,Jerry Smith,6OpOg5HVCc8xVf7OVrd5Fk,0.265,0.848,1,0.039,2,0.756,-6.15,0.143,0.000475,0.662,184.091
Medley da Gaiola - Dennis DJ Remix,7rLegaz7zKB6EtDNzcslKE,71,239999,Medley da Gaiola (Dennis DJ Remix),4w2mFsi8WKeGFklMhyipnb,MC Kevin o Chris,2UMj7NCbuqy1yUZmiSYGjJ,0.236,0.613,0,0.0779,4,0.897,-5.243,0.702,0.0,0.757,140.038
"Bonita, Lindinha e Sagaz",1R1HmdunvOnEK4bibKp7q5,61,155076,"Bonita, Lindinha e Sagaz",0pOdiHEGp8pp46NxrDuHGW,Mc Davi,1cYhx7ZOhYoVmnDPb9KMwo,0.462,0.829,1,0.0783,1,0.712,-7.143,0.306,0.0,0.465,129.98
Pra Inveja É Tchau,4cnNrOojGyU6J3OXqVTPIg,66,173233,Pra Inveja É Tchau,5AvaZ3qvM4NqZUgHUAVuWY,Mc Kevin,5pBMkZNIlbGTH3hrsQJqAa,0.06,0.51,1,0.0752,0,0.693,-4.706,0.724,4.56e-05,0.341,83.507
Novinha Você É uma Flor,4kiauw5SBqEsu5GuGD09aM,61,143971,Novinha Você É uma Flor,1oYqRxxTiKwrpSafwKWYIy,MCs Thin e Alexandre,6C9uTGq6VGug6mVIS1fC1e,0.109,0.769,1,0.0988,7,0.86,-6.262,0.23,0.0,0.469,130.126
Só Você,4xc6RrWzEOdprPqYn9Cyen,70,161444,Só Você,5HkCmKyKVNRpNspP9vM7de,Dennis DJ,6xlRSRMLgZbsSNd0BMobwy,0.117,0.697,1,0.112,11,0.834,-0.787,0.447,0.0,0.751,129.935
Dentro do Carro,6FWMkcaZyKS8I60zR6ro7h,65,226847,Dentro do Carro,1Pys9tm0syZx6cxiIN8EtM,MC Kevin o Chris,2UMj7NCbuqy1yUZmiSYGjJ,0.213,0.727,0,0.1,4,0.848,-8.107,0.793,0.0418,0.896,150.064
3 Dias Virado,4uD7ypL7pDmOiMiVX6TCCa,69,207157,Só Explosão,1pJAR4HeZUg6gWAeQpWqBo,Mc IG,2q9wk5fkeU2C9CgCKdh4AN,0.0503,0.833,0,0.201,2,0.823,-9.29,0.0202,0.0,0.474,95.05
Quero Que Tu Vá,7ppLcVgxpoWAhAa2c0CN3b,61,139188,Quero Que Tu Vá,0JkqxwCPsumktyGvbytKbh,Ananda,3ocjm34azq21UtebolrtKj,0.0994,0.674,0,0.0681,0,0.694,-5.298,0.838,0.0,0.504,131.834
Vou Falar Pra Tu,4Tbzfb4LmjxctKOTPfgWGV,54,147795,Vou Falar Pra Tu,34h5ooRx0505HiULKYavVV,Jerry Smith,6OpOg5HVCc8xVf7OVrd5Fk,0.0922,0.563,1,0.111,5,0.964,-0.355,0.038,0.0,0.329,130.01
Vou Pegar,5Ufele27Idk8xPHYMh85Ra,57,142153,Vou Pegar,0PvMRpVOZdCIVRaLUh1735,Dennis DJ,6xlRSRMLgZbsSNd0BMobwy,0.0503,0.817,1,0.2,7,0.884,-2.451,0.225,0.0,0.57,129.967
Fuleragem,6tuzPD1zPPvwMbGiD0TBay,67,141473,Fuleragem,0tyHlKvPDsGxeCzqS12iPT,MC WM,14D0I0RYqvIorkPL2EWoQh,0.0506,0.755,1,0.113,8,0.808,-2.3,0.00857,0.00016,0.836,94.979
Que Maravilha,3JjBLbcN5e7wKuKAPeO8zw,40,213443,Que Maravilha,7oYllR2SegY6XPogHgurgY,Mc Zaac,76Xa625geVw0Q7BdyxNjA2,0.109,0.813,1,0.0647,11,0.952,-7.727,0.256,0.000114,0.513,132.956
Tipo Rave Balança o Popô,4IlDjZbhFO0ZjLf5HHR5m7,56,160601,Tipo Rave Balança o Popô,1tem7xMMlzzSGP6IFjm9we,MC Hollywood,5jjAhuJ1IyVRmm4ZsXhsRG,0.152,0.198,0,0.0847,11,0.841,-4.513,0.0165,0.000315,0.79,135.084
Pega a Receita,0nlFCC2xIQqUJpuQIVPl7S,58,160615,Pega a Receita,3d3jFLZj3R1jICxhpaDTNh,MC Dede,45Hr5etuwmSx4gSyn5qSeW,0.0856,0.887,1,0.0254,7,0.929,-5.236,0.283,0.0,0.542,130.124
Menina Braba,2caWIcrS6CLQDB5WglieeA,56,180976,Menina Braba,1fuQeIBkvRx1Jjixcg3IJb,Jerry Smith,6OpOg5HVCc8xVf7OVrd5Fk,0.121,0.652,1,0.0936,1,0.887,0.612,0.0457,0.0,0.573,129.951
Agora Vai Sentar,0pDaqgIForVNO4jrtTxcWT,63,228922,Agora Vai Sentar,39HSKuqaxE7NH3ZeJoKqdh,MC's Jhowzinho & Kadinho,2Q4r4Epfaaho06ONTHx7OS,0.0359,0.706,0,0.0876,3,0.814,-0.02,0.189,0.0,0.653,130.099
Não encosta,3TLik0AUo5Ri65DFrEivd4,56,144039,Não encosta,0FVXKp0wuQJikYk6qg1cW3,Ludmilla,3CDoRporvSjdzTrm99a3gi,0.165,0.552,0,0.342,11,0.902,-9.207,0.211,7.09e-05,0.491,139.966
Ritmo do Pam Pam,0xLt187K4MEhKIxqiNALNN,56,155141,Ritmo do Pam Pam,6moHkdj6C0F3luFTNmMVyp,MC Rafa 22,5wz306kfhCBTtqb9wuILIt,0.221,0.932,1,0.0515,9,0.956,-1.074,0.382,0.682,0.727,129.966
Mandella É Meu Nome,6zp6PbBzByRcPTQtXLQV9x,56,153230,Mandella É Meu Nome,6bUInduXErSgLKyBE0xOye,MC Kekel,2ZXnTEyYopSLCDiz5Z0XIf,0.0673,0.608,1,0.125,8,0.553,-0.355,0.0255,0.000101,0.664,86.559
Esqueci Como Namora,6zZw7RPIs3IxDghP4UvWcY,53,182626,Esqueci Como Namora,6UuCV87E5fu7iAbUj6GyAt,Nego do Borel,1B0Rp4SWGnFgGCPU5Pju6E,0.3,0.815,0,0.182,8,0.9,-5.458,0.289,0.0,0.783,98.063
Bum Bum Tam Tam,7KBfjlQ85Fqs2MCCvXSW0c,57,155550,Bum Bum Tam Tam,1UztRYkao2VfuSoSlbYVJG,MC Fioti,2W6kbe0nm96COrHzNmfLLd,0.0856,0.556,0,0.179,10,0.957,-5.353,0.826,0.0205,0.667,132.01
Fazer Falta,6pSYjx66rlqRmGGTHhnjCo,65,210960,Fazer Falta,12SX4VJ6rdQQpMGHVBl1oe,Mc Livinho,7me0S5Z40qVWj3gzyK8aC3,0.117,0.249,0,0.226,11,0.532,-6.499,0.0133,2.91e-06,0.467,76.792
"Opa, Opa",6CS7Z9x8DrfR5NPiLUFXMY,43,173583,"Opa, Opa",3e8B9m13AznX3qH2YA5EvG,MC WM,14D0I0RYqvIorkPL2EWoQh,0.0551,0.63,0,0.137,1,0.907,-3.1,0.0265,0.000624,0.631,130.169
Rabetão,2evRcqkyzWqaD9DJtP2oaU,57,170643,Rabetão,0Cohwa1hNw3m6GzF5hppzb,MC Lan,4mb1xtQVGSK5dh8AbtwBiR,0.332,0.655,1,0.236,0,0.639,-6.48,0.396,0.0051,0.331,86.534
Minha Ex,7syZTLPzfZN9rYbQBtYmVB,47,156363,Minha Ex,1RM1jJCC6ccBjWONZFBgsr,MC Bin Laden,2PC0CLpUsoEQPNIZKg2ZX0,0.123,0.53,1,0.121,4,0.916,-4.986,0.317,0.0,0.516,131.889
Tô Apaixonado Nessa Mina,4F6wWmmWUG7MxMp0Yva7Qk,54,196692,Tô Apaixonado Nessa Mina - Single,1AUbA7huyv5rAMKInaXS1Z,MC Kevinho,1mXAhKnZEdF6rotyyd4GBi,0.0433,0.571,1,0.213,2,0.835,-4.239,0.0505,0.0,0.604,129.899
Sua Amiga Vou Pegar,2Q4zHSJgtlc9mWoWQXpSJX,47,156969,Sua Amiga Vou Pegar,7InG4xk1lRDQ1DPxbGJS2A,MC WM,14D0I0RYqvIorkPL2EWoQh,0.395,0.699,1,0.364,6,0.931,-6.159,0.0779,0.0,0.415,130.033
Você Foi Diferente,716p41p4BQQuUMgOP8ucpF,52,177789,Você Foi Diferente,3JmAakwyapG5AVNNC66JZP,MC G15,3Nipsl6GVwwGyeAk0J29C6,0.495,0.679,0,0.27,1,0.884,-5.34,0.585,0.0,0.77,129.83
Namorar pra Quê?​,0UEP4zRu8nOZ9wopxJLXVO,53,166978,Namorar pra Quê?​,5ylLGXq0GGMoeVEb5ukmeN,MC Kekel,2ZXnTEyYopSLCDiz5Z0XIf,0.174,0.734,1,0.0641,6,0.917,-5.741,0.31,0.0,0.723,129.884
Chupa *o*ota,7vpZ0NfPosPy8XbyAFli9N,52,147748,MC 2K,57gAitsOYgGnlgorwPedUc,Mc 2k,0L6qPQHSSlNItWXm5kY4yQ,0.193,0.76,1,0.091,4,0.897,-2.275,0.199,0.0,0.865,129.971
Mentalmente,0Chw8wzV8Fyjv8ahoCIr7u,57,160256,Mentalmente,3AQPCZzBkYeekl94fTtoOv,Naiara Azevedo,0jD7VeE1m2SdHbOWeCtB9l,0.178,0.501,1,0.624,0,0.71,-7.012,0.0254,0.0,0.609,127.867
Open The Tcheka,77TElJdpImw8cSv6t4mCIr,50,179768,Open The Tcheka,1SJBVxy59LKHe0JpRlEPkC,MC Lan,4mb1xtQVGSK5dh8AbtwBiR,0.441,0.288,0,0.12,1,0.83,-2.421,0.172,0.000921,0.385,86.608
Solteiro Nunca Está Só,0qFHLde09T8wwoxQOhGtJQ,55,147692,Solteiro Nunca Está Só,7L6NOmI9RkJ4uDHk2KIybE,MC Kekel,2ZXnTEyYopSLCDiz5Z0XIf,0.0753,0.545,1,0.114,10,0.839,-3.718,0.0151,0.0,0.545,129.907
Amor de Verdade,76KDy62J99FKu6ZsxMJy3j,68,197333,Amor de Verdade,1jUQCocnQtSBVgzdQyEEiN,MC Kekel,2ZXnTEyYopSLCDiz5Z0XIf,0.0851,0.461,1,0.112,7,0.638,-7.966,0.138,0.0,0.724,120.235
Não perco meu tempo,5zhnwbZWsbfJFNcrdO3LYB,64,176186,Solo,5uDlGlnMIye9dIW7u9yU1S,Anitta,7FNnA9vBm6EKceENgCGRMb,0.068,0.7,0,0.0695,8,0.867,-5.448,0.0203,1.88e-06,0.638,104.947
Boa Menina,3eCofNVG97J3lRyNhh0zPP,67,147501,Boa Menina,26VwJ4TnjQYdkTe7LTcFQP,Luísa Sonza,4PzYKhC14sTJNEr0dzoo0d,0.0537,0.58,1,0.0874,5,0.819,-5.87,0.033,6.71e-06,0.565,89.965
Me Solta,5nqehpNGoRAz4wUFK3wT9k,60,161096,Me Solta,79k345pMXsXXi6doexvmFx,Nego do Borel,1B0Rp4SWGnFgGCPU5Pju6E,0.239,0.484,1,0.125,9,0.66,-5.406,0.191,0.0,0.958,144.64
Só Quer Vrau,68uKHxQzoY6gd7YSKJf21J,64,160666,Só Quer Vrau,3Cw1Dg41vAzs1Umm2l7AMl,MC MM,3a5ydeAaojKa3CHWe5PVWK,0.186,0.934,1,0.15,2,0.673,-6.847,0.111,0.00169,0.76,150.225
O Bebê,51HrDv54pSe1IqynORNXBd,68,178099,O Bebê,3oGkLFv5xGUcQFwdFAjDTy,MC Kevinho,1mXAhKnZEdF6rotyyd4GBi,0.114,0.795,0,0.241,6,0.81,-3.734,0.248,0.0,0.749,165.057
A Distância Tá Maltratando,0IQhbmEHBKRkITY5ygyLWB,61,167717,A Distância Tá Maltratando,0Rz88kOkw3ne6d2kBxsh9n,MC G15,3Nipsl6GVwwGyeAk0J29C6,0.0333,0.661,0,0.268,1,0.717,-4.92,0.172,1.26e-06,0.584,152.017
Rabetão no Chão,23VN0vQx3Cp9qqX4kAke2X,0,175881,Rabetão no Chão,6hXhm1pyNxkndQknAH1AOy,MC Menininho,5408dzJspuFtrmsRd9zcHL,0.46,0.48,1,0.0892,8,0.921,-3.75,0.0746,0.229,0.32,130.121
Vou Falar pra Tu,1rJ5is9xlOoaqL2yB0XcdX,57,151714,Vou Falar pra Tu,0jUHVziHtdqJ22FBiAIFsx,Jerry Smith,6OpOg5HVCc8xVf7OVrd5Fk,0.465,0.842,1,0.194,6,0.609,-1.613,0.168,0.0,0.588,179.894
Ta Tum Tum,42TXKY5AaAn4dzAcRLyNoK,4,164157,Ta Tum Tum,2zq1PlwyDUeV2A42ovZJPC,MC Kevinho,1mXAhKnZEdF6rotyyd4GBi,0.13,0.772,1,0.0931,1,0.749,-7.084,0.252,3.21e-06,0.68,174.164
Vai malandra (feat. Tropkillaz & DJ Yuri Martins),6u0EAxf1OJTLS7CvInuNd7,70,201532,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),64qlhmKkqbgdezGE9vP5YK,Anitta,7FNnA9vBm6EKceENgCGRMb,0.152,0.557,1,0.294,2,0.876,-5.464,0.0227,4.52e-05,0.55,129.924
Não Se Apaixona,0r9tHLACmVGOXxsVRGvA3U,56,210731,Não Se Apaixona,4tyWA4WlXLzYpWmoKddT94,Jerry Smith,6OpOg5HVCc8xVf7OVrd5Fk,0.121,0.959,1,0.0506,6,0.794,-0.323,0.117,0.0,0.727,163.935
Din Din Din (Participação especial de MC Pupio e MC Doguinha),78Q2gghkt8iLJ7J0Uc4QYb,63,184607,Din Din Din (Participação especial de MC Pupio e MC Doguinha),6laRHX70QNe2Wt3iWkc8wK,Ludmilla,3CDoRporvSjdzTrm99a3gi,0.23,0.887,1,0.0527,5,0.869,-5.841,0.214,0.0,0.622,140.039
Rabiola,228vRHzGfQh47EfLjuY1Yr,60,175660,Rabiola,5Uy6cnLbM2D3x5v2CMWXM3,MC Kevinho,1mXAhKnZEdF6rotyyd4GBi,0.122,0.686,1,0.164,9,0.748,-9.436,0.149,0.0,0.499,94.977
Bumbum de Ouro,1DgHVOq15mmso5RY0YQy6l,65,167234,Bumbum de Ouro,1qzzcAss8mqBG005C6qMDl,Gloria Groove,7rXMvXRnWHaSwnVvPeUUfw,0.0778,0.928,1,0.07,0,0.806,-2.399,0.266,0.0,0.831,94.038
Bum Bum Tam Tam,4zWO4gvuFtw6EJZC5FFGlr,11,213988,Bum Bum Tam Tam,5Elw9ACrwV2uz7IJzsUicK,MC Fioti,2W6kbe0nm96COrHzNmfLLd,0.139,0.714,1,0.206,1,0.896,-3.872,0.346,1.28e-05,0.673,131.99
